cycle,strategy_return,cumulative_return
183,-0.0007852221435931473,-0.0401395465174349
184,-0.0019319301505133187,-0.04199392986780326
185,0.001077142912907828,-0.040962020418837786
186,-0.001172641945451252,-0.04208662858097556
187,-0.00007540990269312035,-0.042158864735102775
188,-0.000657034924218097,-0.04278819981282456
189,0.0012809228585502486,-0.04156208533749084
190,-0.0011804808595734357,-0.0426935029508394
191,-0.0006415539413050166,-0.04330766670705821
192,0.000010738869819235892,-0.043297392912634014
193,-0.0005297793067653057,-0.0438042341565974
194,0.0005845703599544649,-0.043245270453571294
195,0.00043766186570167197,-0.042826535393619136
196,0.00034606135171608843,-0.04249529465063062
197,0.0014426134421225627,-0.04111398549179801
198,-0.0007010348205494932,-0.04178619797690619
199,-0.0009618212088433938,-0.042707828334298426
200,0.0005339192926527735,-0.0421967115751406
